,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
157,3989,39292042,39323924,46597.134786,46623.07,103455.56864598946,0.0005565838783674337,2022-04-01 16:00:00+00:00,2022-04-02 00:51:22+00:00,0 days 08:51:22
158,-3028,39493642,39493814,46342.369724,46166.42,532775.7642719947,0.0037967355801591385,2022-04-04 00:00:00+00:00,2022-04-04 00:02:51+00:00,0 days 00:02:51
159,1202,39584395,39591573,46520.617812000004,46757.33,284528.04997599724,0.005088328554805566,2022-04-05 01:12:31+00:00,2022-04-05 03:12:09+00:00,0 days 01:59:38
160,4029,39580043,39591573,46645.712700000004,46757.33,449706.1016999922,0.0023928737184886195,2022-04-05 00:00:00+00:00,2022-04-05 03:12:09+00:00,0 days 03:12:09
161,-3090,39644844,39648843,45901.89725,45763.34,428141.9025000164,0.0030185517004965856,2022-04-05 18:00:00+00:00,2022-04-05 19:06:38+00:00,0 days 01:06:38
162,-3336,39911245,39912800,42675.011224,42543.12,439989.12326399685,0.0030905961174259033,2022-04-08 20:00:00+00:00,2022-04-08 20:25:55+00:00,0 days 00:25:55
163,4450,40069645,40073879,42807.32647200001,42955.84,660885.1995999492,0.0034693483625316546,2022-04-10 16:00:00+00:00,2022-04-10 17:10:33+00:00,0 days 01:10:33
164,-3370,40091246,40092312,42636.07581,42481.04,522470.6797000041,0.003636258897063871,2022-04-10 22:00:00+00:00,2022-04-10 22:17:45+00:00,0 days 00:17:45
165,-3616,40415247,40417685,39904.75502,39784.57,434589.03231998975,0.0030117969635388153,2022-04-14 16:00:00+00:00,2022-04-14 16:40:38+00:00,0 days 00:40:38
166,4816,40494447,40497258,40095.915804000004,40225.8,625522.2879359955,0.0032393373089396604,2022-04-15 14:00:00+00:00,2022-04-15 14:46:50+00:00,0 days 00:46:50
167,-3604,40674448,40677853,40388.666594,40242.71,526027.5647760106,0.003613800759188379,2022-04-17 16:00:00+00:00,2022-04-17 16:56:44+00:00,0 days 00:56:44
168,4959,40760849,40763595,39309.456300000005,39430.81,601792.9982999623,0.0030871375852632443,2022-04-18 16:00:00+00:00,2022-04-18 16:45:45+00:00,0 days 00:45:45
169,-1342,41301427,41308552,39715.909774,39371.03,462828.6567080012,0.008683667979973553,2022-04-24 22:09:37+00:00,2022-04-25 00:08:22+00:00,0 days 01:58:45
170,-1702,41290050,41308552,39606.043802,39371.03,399993.4910040022,0.00593378634773245,2022-04-24 19:00:00+00:00,2022-04-25 00:08:22+00:00,0 days 05:08:22
171,-3732,41286450,41308552,39365.990348,39371.03,-18807.981263998052,-0.00012802045510462712,2022-04-24 18:00:00+00:00,2022-04-25 00:08:22+00:00,0 days 06:08:22
172,5054,41365650,41366085,39029.575014,39156.3,640468.0792440055,0.003246896384460962,2022-04-25 16:00:00+00:00,2022-04-25 16:07:14+00:00,0 days 00:07:14
173,-3741,41444851,41445934,39750.12181,39616.64,499355.45120999066,0.003358022665641669,2022-04-26 14:00:00+00:00,2022-04-26 14:18:02+00:00,0 days 00:18:02
174,1520,41527652,41529509,38947.630452000005,39192.14,371654.5129599917,0.006277905617424695,2022-04-27 12:59:59+00:00,2022-04-27 13:30:56+00:00,0 days 00:30:57
175,5096,41524052,41529509,39065.955876,39192.14,643034.295903997,0.00323002781246462,2022-04-27 12:00:00+00:00,2022-04-27 13:30:56+00:00,0 days 01:30:56
176,-3805,41682453,41684537,39554.55598600001,39420.23,511110.3767300132,0.0033959674846949506,2022-04-29 08:00:00+00:00,2022-04-29 08:34:43+00:00,0 days 00:34:43
177,5306,41876854,41881846,37975.94199,38091.99,615750.7410599927,0.003055829662646836,2022-05-01 14:00:00+00:00,2022-05-01 15:23:11+00:00,0 days 01:23:11
178,-3964,41977655,41978452,38310.310372,38184.28,499584.39460800425,0.003289724640083147,2022-05-02 18:00:00+00:00,2022-05-02 18:13:16+00:00,0 days 00:13:16
179,5330,42107256,42107794,38144.727960000004,38272.24,679639.1731999689,0.0033428483258213237,2022-05-04 06:00:00+00:00,2022-05-04 06:08:57+00:00,0 days 00:08:57
180,-3938,42222457,42222798,38927.135606,38809.53,463130.8764280182,0.0030211728700089147,2022-05-05 14:00:00+00:00,2022-05-05 14:05:40+00:00,0 days 00:05:40
181,-4934,42740858,42741476,31179.38766,31073.38,523041.7944399966,0.0033999275789496908,2022-05-11 14:00:00+00:00,2022-05-11 14:10:18+00:00,0 days 00:10:18
182,1578,43252058,43258031,30354.526926000002,30708.35,558332.8107719941,0.01165635276947552,2022-05-17 12:00:00+00:00,2022-05-17 13:39:33+00:00,0 days 01:39:33
183,1995,43248458,43258031,30496.475376000002,30708.35,422689.8748799928,0.006947511848098165,2022-05-17 11:00:00+00:00,2022-05-17 13:39:33+00:00,0 days 02:39:33
184,6712,43244858,43258031,30685.95027,30708.35,150346.9877599823,0.0007299669654323715,2022-05-17 10:00:00+00:00,2022-05-17 13:39:33+00:00,0 days 03:39:33
185,-5230,43338458,43341396,29798.423720000003,29700.0,514756.0556000131,0.003302984108315199,2022-05-18 12:00:00+00:00,2022-05-18 12:48:57+00:00,0 days 00:48:57
186,7060,43432059,43432156,29546.537322,29646.19,703547.9066799898,0.0033727362673323658,2022-05-19 14:00:00+00:00,2022-05-19 14:01:36+00:00,0 days 00:01:36
187,-5188,43518460,43518890,30318.005286,30220.01,508399.5437680063,0.0032322471440840994,2022-05-20 14:00:00+00:00,2022-05-20 14:07:09+00:00,0 days 00:07:09
188,7141,43669661,43672564,29482.998492000002,29575.0,656982.7686279826,0.0031204935965032377,2022-05-22 08:00:00+00:00,2022-05-22 08:48:22+00:00,0 days 00:48:22
189,-5280,43792062,43795268,30057.091078,29940.55,615336.8918400106,0.003877323913267894,2022-05-23 18:00:00+00:00,2022-05-23 18:53:25+00:00,0 days 00:53:25
190,7175,43892863,43897052,29628.181464,29720.0,658797.9957999918,0.0030990270567758937,2022-05-24 22:00:00+00:00,2022-05-24 23:09:48+00:00,0 days 01:09:48
191,-5398,44008064,44008884,29684.213838000003,29593.12,491724.5375240233,0.0030687637037364324,2022-05-26 06:00:00+00:00,2022-05-26 06:13:39+00:00,0 days 00:13:39
192,7408,44116065,44117419,28945.917630000004,29037.3,676960.5969599683,0.0031570037325501232,2022-05-27 12:00:00+00:00,2022-05-27 12:22:33+00:00,0 days 00:22:33
193,2369,46673893,46707103,21388.642236000003,21553.99,391708.8529159959,0.007730633958694888,2022-06-26 02:30:27+00:00,2022-06-26 11:43:57+00:00,0 days 09:13:30
194,2988,46670293,46707103,21460.923287999998,21553.99,278083.33545601036,0.004336566081108106,2022-06-26 01:30:27+00:00,2022-06-26 11:43:57+00:00,0 days 10:13:30
195,10015,46664866,46707103,21518.944404,21553.99,350981.64393999934,0.0016285927107784204,2022-06-26 00:00:00+00:00,2022-06-26 11:43:57+00:00,0 days 11:43:57
196,-3503,46740466,46745178,21371.767578,21221.31,527052.8957339921,0.0070400156398331415,2022-06-26 20:59:59+00:00,2022-06-26 22:18:31+00:00,0 days 01:18:32
197,-7662,46736866,46745178,21253.792974,21221.31,248884.54678798965,0.0015283377437493861,2022-06-26 20:00:00+00:00,2022-06-26 22:18:31+00:00,0 days 02:18:31
198,10445,46866467,46869205,20908.621146,21037.55,1346661.8800299787,0.006166301120466899,2022-06-28 08:00:00+00:00,2022-06-28 08:45:37+00:00,0 days 00:45:37
199,-3678,46898868,46902961,20686.578188000003,20550.0,502334.5754640115,0.006602260980949959,2022-06-28 16:59:59+00:00,2022-06-28 18:08:12+00:00,0 days 01:08:13
200,-8037,46895268,46902961,20579.178758,20550.0,234509.67804598552,0.0014178776686438743,2022-06-28 16:00:00+00:00,2022-06-28 18:08:12+00:00,0 days 02:08:12
201,1589,47029866,47032070,20013.02907,20002.85,-16174.54223000311,-0.0005086221563161963,2022-06-30 05:23:16+00:00,2022-06-30 06:00:00+00:00,0 days 00:36:44
202,2021,47014069,47032070,20065.973088,20002.85,-127571.76084800056,-0.0031457775669871957,2022-06-30 00:59:59+00:00,2022-06-30 06:00:00+00:00,0 days 05:00:01
203,2571,47010469,47032070,20151.182214,20002.85,-381362.1221940047,-0.007360968325567985,2022-06-29 23:59:59+00:00,2022-06-30 06:00:00+00:00,0 days 06:00:01
204,3250,47006869,47032070,20241.939096000002,20002.85,-777039.5620000109,-0.011811570762370716,2022-06-29 22:59:59+00:00,2022-06-30 06:00:00+00:00,0 days 07:00:01
205,10909,47003269,47032070,20323.753476,20002.85,-3500736.0196840344,-0.015789577273654376,2022-06-29 22:00:00+00:00,2022-06-30 06:00:00+00:00,0 days 08:00:00
206,-8235,47485671,47486760,19493.490852,19430.56,518235.56621998094,0.0032283007942387476,2022-07-05 12:00:00+00:00,2022-07-05 12:18:09+00:00,0 days 00:18:09
207,10885,47507271,47509152,19738.455204,19825.38,946176.4044599928,0.004403829737515741,2022-07-05 18:00:00+00:00,2022-07-05 18:31:20+00:00,0 days 00:31:20
208,-3734,48187672,48192319,19551.070128,19279.23,1015051.0379519993,0.013904104799393302,2022-07-13 15:00:00+00:00,2022-07-13 16:17:27+00:00,0 days 01:17:27
209,-8427,48184072,48192319,19256.133618000003,19279.23,-194633.211113967,-0.0011994298781976553,2022-07-13 14:00:00+00:00,2022-07-13 16:17:27+00:00,0 days 02:17:27
210,10910,48212872,48213156,19953.826302,20014.46,661513.6451799762,0.0030387003015015512,2022-07-13 22:00:00+00:00,2022-07-13 22:04:43+00:00,0 days 00:04:43
211,9990,48587273,48588750,21895.791252000003,21965.8,699387.3925199657,0.0031973609537221392,2022-07-18 06:00:00+00:00,2022-07-18 06:24:37+00:00,0 days 00:24:37
212,-7436,49177673,49178971,22176.229752,22094.24,609675.7958719827,0.003697190772142145,2022-07-25 02:00:00+00:00,2022-07-25 02:21:38+00:00,0 days 00:21:38
213,-1588,49977099,49984073,23059.840962,23390.34,-524832.4723440028,-0.014332234057668813,2022-08-03 08:03:46+00:00,2022-08-03 10:00:00+00:00,0 days 01:56:14
214,-2045,49971581,49984073,22992.864859999998,23390.34,-812836.6613000047,-0.0172868906254251,2022-08-03 06:31:48+00:00,2022-08-03 10:00:00+00:00,0 days 03:28:12
215,-2641,49967981,49984073,22892.445644000003,23390.34,-1314938.9941959921,-0.0217492863690818,2022-08-03 05:31:48+00:00,2022-08-03 10:00:00+00:00,0 days 04:28:12
216,-3357,49959726,49984073,22830.19292,23390.34,-1880413.747559996,-0.02453536340944762,2022-08-03 03:14:13+00:00,2022-08-03 10:00:00+00:00,0 days 06:45:47
217,-7274,49955273,49984073,22770.616444000003,23390.34,-4507869.14634398,-0.027215932318920277,2022-08-03 02:00:00+00:00,2022-08-03 10:00:00+00:00,0 days 08:00:00
218,-6661,50027274,50028344,23237.312154,23164.99,481737.86779398454,0.0031123287203227434,2022-08-03 22:00:00+00:00,2022-08-03 22:17:49+00:00,0 days 00:17:49
219,8920,50142475,50142675,23222.776434000003,23297.89,670013.0087199674,0.0032344782809872186,2022-08-05 06:00:00+00:00,2022-08-05 06:03:19+00:00,0 days 00:03:19
220,-6740,50264876,50268514,23169.607074,23083.06,583327.2787599881,0.0037353708124432394,2022-08-06 16:00:00+00:00,2022-08-06 17:00:37+00:00,0 days 01:00:37
221,9072,50351277,50353315,23054.090604,23126.98,661252.6005119879,0.00316166867095391,2022-08-07 16:00:00+00:00,2022-08-07 16:33:57+00:00,0 days 00:33:57
222,-3058,50484479,50500213,23859.220262,23744.0,352343.56119599665,0.00482917131133187,2022-08-09 05:00:00+00:00,2022-08-09 09:22:14+00:00,0 days 04:22:14
223,-6625,50480878,50500213,23796.508182,23744.0,347866.7057500093,0.0022065498685105434,2022-08-09 04:00:00+00:00,2022-08-09 09:22:14+00:00,0 days 05:22:14
224,9127,50596079,50597884,23154.681234000003,23250.0,869974.3772819698,0.004116608863525606,2022-08-10 12:00:00+00:00,2022-08-10 12:30:04+00:00,0 days 00:30:04
225,-6650,51013680,51014667,23990.046848,23914.27,503916.0392000089,0.003158678617016464,2022-08-15 08:00:00+00:00,2022-08-15 08:16:27+00:00,0 days 00:16:27
226,8824,51179280,51179314,24198.901098000002,24300.0,892096.7112479815,0.004177830290333029,2022-08-17 06:00:00+00:00,2022-08-17 06:00:33+00:00,0 days 00:00:33
227,-6798,51200881,51201908,23713.534508,23632.0,554271.5853840044,0.0034383110612420387,2022-08-17 12:00:00+00:00,2022-08-17 12:17:06+00:00,0 days 00:17:06
228,-7683,51618482,51618670,21070.230322000003,21000.0,539579.5639260235,0.003333153977281067,2022-08-22 08:00:00+00:00,2022-08-22 08:03:08+00:00,0 days 00:03:08
229,10157,51704882,51705326,21336.549408000003,21402.71,671993.1329439649,0.0031008102919953817,2022-08-23 08:00:00+00:00,2022-08-23 08:07:23+00:00,0 days 00:07:23
230,-1613,51875018,51954832,21709.01477,21375.46,538023.844010004,0.01536480460002021,2022-08-25 07:15:34+00:00,2022-08-26 05:25:48+00:00,0 days 22:10:14
231,-2155,51871418,51954832,21581.7432,21375.46,444540.2960000036,0.009558226973991668,2022-08-25 06:15:34+00:00,2022-08-26 05:25:48+00:00,0 days 23:10:14
232,-2751,51856083,51954832,21523.694582,21375.46,407793.3350820026,0.006887041694225049,2022-08-25 01:59:59+00:00,2022-08-26 05:25:48+00:00,1 days 03:25:49
233,-3504,51852483,51954832,21451.246152,21375.46,265554.67660800205,0.0035329486903927787,2022-08-25 00:59:59+00:00,2022-08-26 05:25:48+00:00,1 days 04:25:49
234,-7653,51848883,51954832,21342.588486,21375.46,-251565.69664198905,-0.0015401840325770522,2022-08-25 00:00:00+00:00,2022-08-26 05:25:48+00:00,1 days 05:25:48
235,10369,51978484,51980269,21220.607316,21284.43,661777.410395988,0.003007580464102766,2022-08-26 12:00:00+00:00,2022-08-26 12:29:44+00:00,0 days 00:29:44
236,-7634,51985685,51985758,21719.0507,21647.86,543469.8037999938,0.003277799798128367,2022-08-26 14:00:00+00:00,2022-08-26 14:01:12+00:00,0 days 00:01:12
237,-2373,52495935,52504773,20043.359956,19859.91,435326.7455880009,0.009152654864389875,2022-09-01 11:44:09+00:00,2022-09-01 14:11:27+00:00,0 days 02:27:18
238,-3045,52492335,52504773,19973.907326,19859.91,347121.85767000186,0.005707312251900243,2022-09-01 10:44:09+00:00,2022-09-01 14:11:27+00:00,0 days 03:27:18
239,-3867,52486271,52504773,19922.07,19859.91,240372.71999999945,0.0031201576944563936,2022-09-01 09:03:05+00:00,2022-09-01 14:11:27+00:00,0 days 05:08:22
240,-8378,52482486,52504773,19868.794690000002,19859.91,74435.93282002173,0.0004471680410726986,2022-09-01 08:00:00+00:00,2022-09-01 14:11:27+00:00,0 days 06:11:27
241,11083,52554486,52555760,20184.709086000003,20247.1,691478.4998619554,0.0030909989207261734,2022-09-02 04:00:00+00:00,2022-09-02 04:21:13+00:00,0 days 00:21:13
242,-3084,52619802,52649466,19991.282966000002,19855.71,418107.02714401035,0.006781604073664349,2022-09-02 22:08:34+00:00,2022-09-03 06:22:58+00:00,0 days 08:14:24
243,-3912,52615687,52649466,19936.729448000002,19855.71,316948.08057601075,0.00406382843341091,2022-09-02 20:59:59+00:00,2022-09-03 06:22:58+00:00,0 days 09:22:59
244,-8480,52612087,52649466,19883.713774,19855.71,237472.00352000596,0.001408377444892528,2022-09-02 20:00:00+00:00,2022-09-03 06:22:58+00:00,0 days 10:22:58
245,11423,52770488,52773243,19817.936322,19878.03,686450.0837939709,0.003032287369562736,2022-09-04 16:00:00+00:00,2022-09-04 16:45:54+00:00,0 days 00:45:54
246,-8641,52835289,52837801,19742.651538000002,19673.32,599093.8198580189,0.0035117642565161145,2022-09-05 10:00:00+00:00,2022-09-05 10:41:51+00:00,0 days 00:41:51
247,11522,52885690,52886606,19825.56699,19891.49,759564.921220026,0.003325151307564278,2022-09-06 00:00:00+00:00,2022-09-06 00:15:15+00:00,0 days 00:15:15
248,-8731,52936091,52936858,19727.432874000002,19667.5,523273.9228940166,0.0030380472909372624,2022-09-06 14:00:00+00:00,2022-09-06 14:12:46+00:00,0 days 00:12:46
249,-8170,53540892,53541020,21158.047206,21079.15,644590.1730199822,0.0037289455511576586,2022-09-13 14:00:00+00:00,2022-09-13 14:02:08+00:00,0 days 00:02:08
250,-3222,53995805,53998700,19706.122750000002,19578.1,412489.300500012,0.006496597612029142,2022-09-18 20:21:53+00:00,2022-09-18 21:10:08+00:00,0 days 00:48:15
251,-4087,53992117,53998700,19655.124248,19578.1,314798.1015760063,0.003918787132970669,2022-09-18 19:20:25+00:00,2022-09-18 21:10:08+00:00,0 days 01:49:43
252,-8857,53987292,53998700,19603.975956,19578.1,229183.34229199876,0.0013199340816412164,2022-09-18 18:00:00+00:00,2022-09-18 21:10:08+00:00,0 days 03:10:08
253,-9210,54253692,54255253,18977.863742,18919.8,534767.0638200192,0.0030595510005428928,2022-09-21 20:00:00+00:00,2022-09-21 20:26:01+00:00,0 days 00:26:01
254,12245,54332892,54335280,19101.00402,19160.0,722405.7750999962,0.0030886324058267967,2022-09-22 18:00:00+00:00,2022-09-22 18:39:47+00:00,0 days 00:39:47
255,-9242,54512893,54517593,19075.896304,19002.01,682857.2215680304,0.0038732808578179068,2022-09-24 20:00:00+00:00,2022-09-24 21:18:19+00:00,0 days 01:18:19
256,12469,54642494,54642865,18938.396688,18996.44,723742.0573279747,0.003064848252797292,2022-09-26 08:00:00+00:00,2022-09-26 08:06:10+00:00,0 days 00:06:10
257,-4247,55868304,55876008,19363.083678,19261.57,431128.59046599723,0.005242640050940772,2022-10-10 12:30:09+00:00,2022-10-10 14:38:33+00:00,0 days 02:08:24
258,-9219,55859295,55876008,19305.893856,19261.57,408621.6284639914,0.002295871733813737,2022-10-10 10:00:00+00:00,2022-10-10 14:38:33+00:00,0 days 04:38:33
259,12511,56010495,56017020,19075.107816,19133.25,727416.8640240034,0.003048065812305989,2022-10-12 04:00:00+00:00,2022-10-12 05:48:44+00:00,0 days 01:48:44
260,-9435,56104096,56108068,19063.034336,19002.95,566895.710159999,0.003151876817770405,2022-10-13 06:00:00+00:00,2022-10-13 07:06:11+00:00,0 days 01:06:11
261,12675,56140097,56142567,18991.15044,19068.23,976983.4229999785,0.004058709357472656,2022-10-13 16:00:00+00:00,2022-10-13 16:41:09+00:00,0 days 00:41:09
262,-9492,56284098,56287267,19143.201944,19085.56,547137.332447991,0.0030110920925673357,2022-10-15 08:00:00+00:00,2022-10-15 08:52:48+00:00,0 days 00:52:48
263,12557,56464099,56468484,19364.211996,19423.47,744102.7562279918,0.003060181535517126,2022-10-17 10:00:00+00:00,2022-10-17 11:13:04+00:00,0 days 01:13:04
264,-9388,56564900,56566372,19520.293276,19459.24,573168.1550879881,0.0031276823117746266,2022-10-18 14:00:00+00:00,2022-10-18 14:24:31+00:00,0 days 00:24:31
265,12772,56737701,56738306,19203.307044,19261.42,742218.6740319644,0.00302619522079417,2022-10-20 14:00:00+00:00,2022-10-20 14:10:04+00:00,0 days 00:10:04
266,-9710,56759302,56761238,19035.243298,18973.17,602731.7235800289,0.0032609668827571214,2022-10-20 20:00:00+00:00,2022-10-20 20:32:15+00:00,0 days 00:32:15
267,12899,56838503,56844765,19181.035908,19239.32,751806.5027079749,0.003038631087473709,2022-10-21 18:00:00+00:00,2022-10-21 19:44:21+00:00,0 days 01:44:21
268,-3513,57075394,57084281,19410.7868,19281.24,455097.90840000025,0.0066739592441456,2022-10-24 11:48:09+00:00,2022-10-24 14:16:16+00:00,0 days 02:28:07
269,-4455,57068478,57084281,19359.438788000003,19281.24,348375.60054000677,0.004039310687480979,2022-10-24 09:52:53+00:00,2022-10-24 14:16:16+00:00,0 days 04:23:23
270,-9657,57054504,57084281,19308.520174,19281.24,263444.6403179955,0.0014128567986652074,2022-10-24 06:00:00+00:00,2022-10-24 14:16:16+00:00,0 days 08:16:16
271,12952,57162505,57166955,19327.410546,19387.91,783588.928208009,0.0031302410561420135,2022-10-25 12:00:00+00:00,2022-10-25 13:14:09+00:00,0 days 01:14:09
272,1799,57836796,57846506,20395.704066,20470.25,134108.13526600285,0.003654982135393503,2022-11-02 07:18:10+00:00,2022-11-02 10:00:00+00:00,0 days 02:41:50
273,2284,57777027,57846506,20452.333236000002,20470.25,40921.88897599494,0.000876025429140892,2022-11-01 14:42:01+00:00,2022-11-02 10:00:00+00:00,0 days 19:17:59
274,2890,57773427,57846506,20511.285654000003,20470.25,-118593.04006000861,-0.0020006378289603166,2022-11-01 13:42:01+00:00,2022-11-02 10:00:00+00:00,0 days 20:17:59
275,3638,57764676,57846506,20565.110904,20470.25,-345103.96875200374,-0.0046127105485995745,2022-11-01 11:16:10+00:00,2022-11-02 10:00:00+00:00,0 days 22:43:50
276,12198,57760106,57846506,20624.343714,20470.25,-1879635.1233719846,-0.007471448116693202,2022-11-01 10:00:00+00:00,2022-11-02 10:00:00+00:00,1 days 00:00:00
277,12122,57875307,57875371,20468.41572,20538.72,852228.4821600035,0.0034347690100560158,2022-11-02 18:00:00+00:00,2022-11-02 18:01:03+00:00,0 days 00:01:03
278,-9298,57889708,57892926,20123.847116,20061.86,576356.2045680023,0.0030802816003663303,2022-11-02 22:00:00+00:00,2022-11-02 22:53:37+00:00,0 days 00:53:37
279,12304,57997709,58004301,20351.442186000004,20413.68,765774.063455956,0.0030581525098407614,2022-11-04 04:00:00+00:00,2022-11-04 05:49:51+00:00,0 days 01:49:51
280,-11364,59401710,59407243,16607.367090000003,16551.06,639873.7707600235,0.0033904886725787398,2022-11-20 10:00:00+00:00,2022-11-20 11:32:13+00:00,0 days 01:32:13
281,2872,60197145,60226131,16373.050224,16525.27,437175.19667199976,0.009296971176260937,2022-11-29 14:57:15+00:00,2022-11-29 23:00:21+00:00,0 days 08:03:06
282,3623,60193223,60226131,16416.4509,16525.27,394251.5993000022,0.006628661740766484,2022-11-29 13:51:53+00:00,2022-11-29 23:00:21+00:00,0 days 09:08:28
283,4566,60172774,60226131,16463.977344,16525.27,279862.2672960066,0.0037228340831225726,2022-11-29 08:11:04+00:00,2022-11-29 23:00:21+00:00,0 days 14:49:17
284,15305,60164910,60226131,16507.82865,16525.27,266939.86175001477,0.001056550220492003,2022-11-29 06:00:00+00:00,2022-11-29 23:00:21+00:00,0 days 17:00:21
285,14895,60647310,60660159,17110.361016,17178.88,1020590.2666800312,0.004004531753358576,2022-12-04 20:00:00+00:00,2022-12-04 23:34:09+00:00,0 days 03:34:09
286,-11180,60712110,60715713,17206.736796,17154.57,583224.779280015,0.0030317657914153973,2022-12-05 14:00:00+00:00,2022-12-05 15:00:02+00:00,0 days 01:00:02
287,4500,60854169,60856112,17013.465552,17004.97,-38229.98400000142,-0.0004993428278344814,2022-12-07 05:27:37+00:00,2022-12-07 06:00:00+00:00,0 days 00:32:23
288,15085,60841711,60856112,17065.30803,17004.97,-910199.1825499847,-0.0035357129149926614,2022-12-07 02:00:00+00:00,2022-12-07 06:00:00+00:00,0 days 04:00:00
289,15106,60978513,60987369,16941.094374,16991.94,768074.0263559766,0.0030013188568285276,2022-12-08 16:00:00+00:00,2022-12-08 18:27:35+00:00,0 days 02:27:35
290,-5184,61149289,61244915,17191.887614000003,17177.24,75933.23097600695,0.0008520073146635054,2022-12-10 15:26:14+00:00,2022-12-11 18:00:00+00:00,1 days 02:33:46
291,-11258,61122514,61244915,17130.323924,17177.24,-528181.1836080151,-0.002738773429396213,2022-12-10 08:00:00+00:00,2022-12-11 18:00:00+00:00,1 days 10:00:00
292,-11211,61252116,61253358,17153.231808,17098.11,617970.5894879986,0.0032134940294045178,2022-12-11 20:00:00+00:00,2022-12-11 20:20:41+00:00,0 days 00:20:41
293,15081,61338517,61342046,17068.081908000004,17119.68,778150.8254519479,0.003023075016754584,2022-12-12 20:00:00+00:00,2022-12-12 20:58:48+00:00,0 days 00:58:48
294,4566,62265519,62265577,16800.277506000002,16940.88,641990.9876039947,0.008369057829537896,2022-12-23 13:30:01+00:00,2022-12-23 13:30:59+00:00,0 days 00:00:58
295,15334,62260118,62265577,16867.201068,16940.88,1129792.7432880388,0.004368177725691869,2022-12-23 12:00:00+00:00,2022-12-23 13:30:59+00:00,0 days 01:30:59
296,-11681,62440118,62442206,16787.983872,16735.08,617970.1288319879,0.0031512939494917624,2022-12-25 14:00:00+00:00,2022-12-25 14:34:47+00:00,0 days 00:34:47
297,4640,62531380,62562200,16825.733094,16915.69,417400.0438399974,0.005346388504883448,2022-12-26 15:21:00+00:00,2022-12-26 23:54:40+00:00,0 days 08:33:40
298,15552,62497719,62562200,16876.754424000002,16915.69,605526.0779519412,0.0023070535377718304,2022-12-26 06:00:00+00:00,2022-12-26 23:54:40+00:00,0 days 17:54:40
299,-11784,62605720,62615088,16808.744766000003,16757.54,603396.9625440303,0.0030463170636975123,2022-12-27 12:00:00+00:00,2022-12-27 14:36:07+00:00,0 days 02:36:07
300,15897,62699321,62701296,16674.511680000003,16727.97,849826.9130399668,0.003205990137877146,2022-12-28 14:00:00+00:00,2022-12-28 14:32:54+00:00,0 days 00:32:54
301,-12025,62713722,62724967,16616.534238000004,16565.45,614287.9619500373,0.003074301612377095,2022-12-28 18:00:00+00:00,2022-12-28 21:07:24+00:00,0 days 03:07:24
302,16160,62893723,62897341,16548.124986000003,16613.9,1062924.2262399825,0.003974771404956501,2022-12-30 20:00:00+00:00,2022-12-30 21:00:17+00:00,0 days 01:00:17
303,-12084,63217724,63221240,16703.022984,16646.33,685078.0186559701,0.003394175057670923,2023-01-03 14:00:00+00:00,2023-01-03 14:58:35+00:00,0 days 00:58:35
304,16154,63260925,63264942,16726.674606,16777.53,821518.0346759732,0.003040376835079739,2023-01-04 02:00:00+00:00,2023-01-04 03:06:56+00:00,0 days 01:06:56
305,-5594,63394994,63460244,16843.93543,16763.0,452752.7954200076,0.004805019013303213,2023-01-05 15:14:27+00:00,2023-01-06 09:21:57+00:00,0 days 18:07:30
306,-12121,63368926,63460244,16800.256666,16763.0,451588.0485860137,0.0022176248101851703,2023-01-05 08:00:00+00:00,2023-01-06 09:21:57+00:00,1 days 01:21:57
307,16185,63484127,63497321,16865.548758,16917.2,835975.3517699986,0.0030625295827091392,2023-01-06 16:00:00+00:00,2023-01-06 19:39:53+00:00,0 days 03:39:53
308,-5614,63656251,63678529,16948.079424,16957.53,-53055.53366399592,-0.0005576192890988096,2023-01-08 15:48:42+00:00,2023-01-08 22:00:00+00:00,0 days 06:11:18
309,-12171,63642528,63678529,16903.541864000003,16957.53,-657089.603255955,-0.003193894891045046,2023-01-08 12:00:00+00:00,2023-01-08 22:00:00+00:00,0 days 10:00:00
310,-4344,63805692,63822531,17246.710754,17245.6,4825.115376005124,6.440381681149798e-05,2023-01-10 09:19:21+00:00,2023-01-10 14:00:00+00:00,0 days 04:40:39
311,-5510,63776126,63822531,17201.963488,17245.6,-240437.18111998518,-0.002536716929462113,2023-01-10 01:06:35+00:00,2023-01-10 14:00:00+00:00,0 days 12:53:25
312,-11941,63764930,63822531,17157.415942000003,17245.6,-1053005.8365779435,-0.005139705087181978,2023-01-09 22:00:00+00:00,2023-01-10 14:00:00+00:00,0 days 16:00:00
313,12705,64362532,64364619,21339.443454000004,21406.42,850937.016929929,0.0031386266537067886,2023-01-16 20:00:00+00:00,2023-01-16 20:34:47+00:00,0 days 00:34:47
314,-4413,64517499,64519664,21430.70495,21325.68,463475.10434999596,0.004900676400754533,2023-01-18 15:02:46+00:00,2023-01-18 15:38:51+00:00,0 days 00:36:05
315,-9560,64513732,64519664,21375.132859999998,21325.68,472769.34159997705,0.002313569713175423,2023-01-18 14:00:00+00:00,2023-01-18 15:38:51+00:00,0 days 01:38:51
316,1905,64662307,64689074,20903.734314,21156.63,481766.2818299997,0.012098110423773623,2023-01-20 07:16:13+00:00,2023-01-20 14:42:20+00:00,0 days 07:26:07
